date,city,pm2.5,pm10,no2,so2,co,o3,nh3,aqi
2020-04-21,Delhi,37.17,87.27,19.64,15.36,0.82,48.56,29.75,102.0
2020-04-22,Delhi,58.25,130.99,24.79,17.34,0.86,46.94,29.39,122.0
2020-04-23,Delhi,54.71,127.82,24.83,17.39,0.91,43.99,30.02,129.0
2020-04-24,Delhi,65.91,138.46,25.62,18.62,0.99,47.98,32.62,143.0
2020-04-25,Delhi,33.09,85.83,18.68,12.76,0.75,54.53,28.65,121.0
2020-04-26,Delhi,40.24,117.1,17.45,16.21,0.77,47.16,31.61,119.0
2020-04-27,Delhi,27.18,53.02,14.8,15.59,0.76,53.43,29.94,98.0
2020-04-28,Delhi,41.75,80.36,17.35,17.6,0.86,58.96,28.6,105.0
2020-04-29,Delhi,55.18,114.91,20.11,19.08,0.91,58.57,28.86,123.0
2020-04-30,Delhi,49.96,115.63,17.61,17.42,0.84,59.55,32.99,128.0
2020-05-01,Delhi,61.04,143.11,18.46,17.52,0.89,56.81,36.43,140.0
2020-05-02,Delhi,34.67,107.36,14.36,13.0,0.76,60.45,33.93,127.0
2020-05-03,Delhi,32.56,83.02,15.14,11.94,0.68,49.04,32.48,110.0
2020-05-04,Delhi,26.63,60.59,16.95,11.92,0.72,50.56,31.35,92.0
2020-05-05,Delhi,56.24,115.91,21.36,16.4,0.87,52.12,30.86,117.0
2020-05-06,Delhi,58.44,169.61,21.88,15.78,0.89,53.95,29.53,139.0
2020-05-07,Delhi,36.02,88.35,17.97,13.6,0.73,73.11,25.51,140.0
2020-05-08,Delhi,51.09,120.82,21.66,13.82,0.83,74.28,27.98,138.0
2020-05-09,Delhi,54.18,126.9,17.65,13.33,0.85,76.32,30.14,142.0
2020-05-10,Delhi,44.3,110.39,16.46,12.02,0.74,63.71,28.71,127.0
2020-05-11,Delhi,43.26,93.49,19.53,12.66,0.76,64.6,28.13,113.0
2020-05-12,Delhi,43.19,94.4,18.49,13.84,0.75,64.1,29.43,122.0
2020-05-13,Delhi,68.8,159.2,21.34,15.41,0.9,52.2,32.29,132.0
2020-05-14,Delhi,56.17,126.53,25.12,12.92,0.89,50.22,30.82,154.0
2020-05-15,Delhi,47.44,101.93,23.45,13.71,0.84,53.08,27.39,125.0
2020-05-16,Delhi,81.87,151.8,26.17,16.19,0.99,63.12,27.62,175.0
2020-05-17,Delhi,98.63,187.24,31.96,20.19,1.06,59.79,28.76,202.0
2020-05-18,Delhi,101.02,192.68,34.76,22.11,1.12,53.55,28.97,222.0
2020-05-19,Delhi,106.63,208.65,42.67,20.41,1.31,57.05,30.58,238.0
2020-05-20,Delhi,67.8,155.41,32.8,18.96,1.03,62.34,28.73,196.0
2020-05-21,Delhi,55.92,163.77,31.36,18.99,1.09,62.56,25.55,149.0
2020-05-22,Delhi,94.37,213.47,45.36,26.05,1.31,55.45,28.56,199.0
2020-05-23,Delhi,74.92,209.49,42.43,17.05,1.16,41.87,28.82,202.0
2020-05-24,Delhi,55.37,179.3,27.35,17.11,0.87,53.31,26.54,174.0
2020-05-25,Delhi,61.46,162.41,30.92,21.3,0.94,54.74,27.22,157.0
2020-05-26,Delhi,55.38,190.11,37.79,16.82,1.1,38.73,27.06,153.0
2020-05-27,Delhi,43.22,161.76,26.95,14.49,0.83,66.77,25.79,156.0
2020-05-28,Delhi,39.07,229.55,17.1,11.68,0.8,55.92,29.02,174.0
2020-05-29,Delhi,24.62,66.66,19.02,9.95,0.77,47.48,32.19,129.0
2020-05-30,Delhi,23.09,53.19,18.51,9.95,0.84,50.29,36.19,84.0
2020-05-31,Delhi,21.51,40.43,17.05,9.06,0.84,42.29,34.91,80.0
2020-06-01,Delhi,41.05,80.47,22.99,14.02,0.96,50.57,35.0,100.0
2020-06-02,Delhi,45.9,98.32,24.78,12.71,0.92,50.06,35.78,123.0
2020-06-03,Delhi,50.62,114.01,28.02,15.91,0.9,52.16,36.05,123.0
2020-06-04,Delhi,68.24,143.79,34.11,17.97,1.09,39.14,38.85,144.0
2020-06-05,Delhi,42.43,87.05,25.87,12.46,0.87,44.83,35.51,126.0
2020-06-06,Delhi,35.14,80.49,21.25,10.69,0.82,51.46,31.81,102.0
2020-06-07,Delhi,39.99,91.17,22.65,11.89,0.86,45.4,30.79,104.0
2020-06-08,Delhi,46.9,103.27,25.81,15.78,0.94,51.77,31.81,112.0
2020-06-09,Delhi,64.77,148.67,32.01,15.06,1.01,49.14,33.83,138.0
2020-06-10,Delhi,58.9,156.29,34.31,14.12,1.03,40.8,33.27,154.0
2020-06-11,Delhi,54.69,134.36,30.94,12.74,0.91,40.63,36.54,142.0
2020-06-12,Delhi,64.0,152.7,30.05,12.9,1.06,43.37,38.64,152.0
2020-06-13,Delhi,52.36,129.33,25.46,10.59,0.95,34.95,36.62,132.0
2020-06-14,Delhi,71.08,150.28,26.01,13.57,1.04,38.86,40.0,147.0
2020-06-15,Delhi,48.69,120.23,25.95,12.57,0.88,48.39,35.38,130.0
2020-06-16,Delhi,39.87,107.99,24.58,12.08,0.88,51.4,32.62,126.0
2020-06-17,Delhi,34.35,92.58,16.94,10.84,0.78,48.72,29.4,110.0
2020-06-18,Delhi,36.84,100.62,18.32,12.19,0.82,47.98,28.68,107.0
2020-06-19,Delhi,57.6,205.56,17.78,11.98,0.86,40.95,27.96,132.0
2020-06-20,Delhi,35.96,108.73,20.37,10.98,0.8,36.24,26.38,158.0
2020-06-21,Delhi,39.7,95.63,23.7,11.71,0.85,33.92,28.84,105.0
2020-06-22,Delhi,39.47,77.48,20.61,11.08,0.91,42.76,34.32,104.0
2020-06-23,Delhi,29.02,64.12,16.39,11.09,0.88,28.64,33.32,85.0
2020-06-24,Delhi,30.91,62.61,16.84,11.02,0.89,24.77,31.45,71.0
2020-06-25,Delhi,38.37,77.76,21.41,11.28,1.02,25.92,30.48,86.0
2020-06-26,Delhi,50.01,112.08,22.06,11.66,1.01,24.82,32.64,104.0
2020-06-27,Delhi,39.8,155.94,21.46,10.38,0.87,18.88,31.43,112.0
2020-06-28,Delhi,59.52,308.65,21.6,10.7,0.94,18.05,29.27,196.0
2020-06-29,Delhi,44.86,184.12,21.57,11.58,0.88,26.61,27.97,233.0
2020-06-30,Delhi,39.8,91.98,17.96,10.51,0.84,37.29,28.48,114.0
2020-07-01,Delhi,54.01,128.66,21.05,11.15,0.97,29.73,29.06,101.0
2018-04-11,Kolkata,29.0,50.87,34.03,10.32,0.98,30.99,3.59,73.0
2018-04-12,Kolkata,21.7,43.04,39.49,,0.73,43.72,3.77,60.0
2018-04-13,Kolkata,23.09,46.49,33.03,,0.98,41.65,3.88,74.0
2018-04-14,Kolkata,21.56,42.1,26.62,,1.0,44.07,4.22,83.0
2018-04-15,Kolkata,30.28,54.89,43.03,,0.81,63.88,2.87,95.0
2018-04-16,Kolkata,26.72,51.27,28.94,,1.11,49.57,3.7,88.0
2018-04-17,Kolkata,24.37,40.66,32.93,,1.15,36.86,2.12,69.0
2018-06-16,Kolkata,47.55,128.66,24.89,7.3,0.72,27.24,7.4,119.0
2018-06-17,Kolkata,45.04,107.03,40.85,1.34,1.63,,4.9,113.0
2018-06-18,Kolkata,50.1,105.68,33.28,3.02,1.47,72.28,8.55,107.0
2018-06-19,Kolkata,39.25,87.24,30.86,1.93,1.35,81.12,12.06,148.0
2018-06-20,Kolkata,24.44,53.19,38.03,6.88,1.7,49.58,9.14,94.0
2018-06-21,Kolkata,31.68,60.16,38.39,1.31,1.42,13.47,6.52,100.0
2018-06-22,Kolkata,25.22,48.96,28.1,2.31,0.39,30.32,6.53,60.0
2018-06-23,Kolkata,22.95,44.58,25.76,1.06,0.38,22.84,5.38,47.0
2018-06-24,Kolkata,24.61,46.54,25.49,1.1,0.4,23.13,3.96,48.0
2018-06-25,Kolkata,28.6,45.36,43.45,1.11,0.41,13.56,3.62,50.0
2018-06-26,Kolkata,30.5,46.08,37.12,2.29,0.38,34.84,3.19,61.0
2018-06-27,Kolkata,22.66,33.83,29.53,1.22,0.38,20.27,3.68,53.0
2018-06-28,Kolkata,24.4,26.42,20.88,1.06,0.31,23.24,6.38,34.0
2018-06-29,Kolkata,16.11,35.0,22.85,4.46,0.33,27.59,5.29,46.0
2018-06-30,Kolkata,28.7,55.13,17.93,4.76,0.32,31.3,4.44,50.0
2018-07-01,Kolkata,27.7,57.99,14.31,11.14,0.32,37.19,3.71,58.0
2018-07-02,Kolkata,29.26,55.35,19.66,9.13,0.37,40.46,2.88,62.0
2018-07-03,Kolkata,27.81,50.73,29.82,1.63,0.39,21.63,1.65,50.0
2018-07-04,Kolkata,33.61,53.17,31.37,2.12,0.43,17.4,3.36,58.0
2018-07-05,Kolkata,42.66,47.83,40.22,6.57,0.41,10.01,25.45,57.0
2018-07-06,Kolkata,40.26,65.18,48.65,1.09,0.44,20.83,1.52,77.0
2018-07-07,Kolkata,18.54,37.89,31.28,1.29,0.36,16.83,4.06,65.0
2018-07-08,Kolkata,9.84,28.42,17.9,1.35,0.3,27.19,5.91,36.0
2018-07-09,Kolkata,15.7,30.91,34.35,1.16,0.36,16.92,3.46,36.0
2018-07-10,Kolkata,18.81,38.66,34.69,1.23,0.37,14.0,1.93,56.0
2018-07-11,Kolkata,18.01,36.07,29.23,1.11,0.38,18.3,5.65,49.0
2018-07-12,Kolkata,18.38,36.92,27.7,1.28,0.4,16.2,11.69,42.0
2018-07-13,Kolkata,13.55,40.49,27.36,0.97,0.38,13.9,10.37,39.0
2018-07-14,Kolkata,12.25,30.87,21.61,1.01,0.37,12.06,9.79,41.0
2018-07-15,Kolkata,7.72,19.72,15.6,1.08,0.37,17.87,9.52,28.0
2018-07-16,Kolkata,7.64,20.65,22.24,1.0,0.37,16.58,8.72,26.0
2018-07-17,Kolkata,12.9,28.06,31.74,1.24,0.38,13.37,8.99,42.0
2018-07-18,Kolkata,14.91,29.44,28.42,1.03,0.51,11.05,10.72,46.0
2018-07-19,Kolkata,16.16,33.09,28.22,1.01,0.76,17.28,6.39,46.0
2018-07-20,Kolkata,17.75,37.53,27.42,1.51,0.77,10.65,6.78,56.0
2018-07-21,Kolkata,6.06,16.48,15.58,1.34,0.63,16.18,7.47,36.0
2018-07-22,Kolkata,6.68,12.6,16.74,1.63,0.64,20.36,4.9,34.0
2018-07-23,Kolkata,22.03,36.75,32.64,1.38,0.7,15.98,3.33,38.0
2018-07-24,Kolkata,23.92,47.38,33.06,2.74,0.71,16.67,2.84,56.0
2018-07-25,Kolkata,32.59,62.02,39.54,1.8,0.74,11.77,1.93,59.0
2018-07-26,Kolkata,23.63,37.21,31.38,1.61,0.75,7.44,2.47,57.0
2018-07-27,Kolkata,28.19,45.99,34.74,3.38,0.7,10.94,4.07,55.0
2018-07-28,Kolkata,40.4,65.45,39.5,1.82,0.77,15.32,4.21,68.0
2018-07-29,Kolkata,44.14,66.64,32.24,1.96,0.84,14.33,3.39,79.0
2018-07-30,Kolkata,33.26,58.03,41.89,1.45,1.07,21.16,3.78,76.0
2018-07-31,Kolkata,37.07,63.95,49.78,2.05,1.22,17.07,2.61,72.0
2018-08-01,Kolkata,29.1,39.94,47.49,2.12,1.16,16.27,5.9,75.0
2018-08-02,Kolkata,33.29,64.64,31.22,4.35,1.17,20.91,8.69,71.0
2018-08-03,Kolkata,41.84,86.59,35.44,4.48,1.31,17.05,6.62,78.0
2018-08-04,Kolkata,42.38,80.48,31.76,4.03,1.27,21.45,6.73,82.0
2018-08-05,Kolkata,33.39,57.79,35.27,1.89,1.4,12.39,5.99,81.0
2018-08-06,Kolkata,33.48,67.16,35.57,1.4,1.54,6.72,7.44,85.0
2018-08-07,Kolkata,15.58,34.3,27.7,1.24,1.23,13.31,5.44,77.0
2018-08-08,Kolkata,18.05,36.65,28.5,1.56,1.17,14.31,14.51,66.0
2018-08-09,Kolkata,17.7,39.71,35.14,1.58,1.27,10.88,11.48,70.0
2018-08-10,Kolkata,22.57,46.16,33.86,1.59,1.26,15.59,9.57,73.0
2018-08-11,Kolkata,19.17,41.21,24.94,1.61,1.23,12.25,9.27,68.0
2018-08-12,Kolkata,16.08,35.46,22.15,1.51,1.22,8.91,8.89,68.0
2018-08-13,Kolkata,14.69,29.3,31.05,1.23,1.2,6.46,18.23,68.0
2018-08-14,Kolkata,11.39,26.66,27.41,1.28,1.23,5.15,10.73,68.0
2018-08-15,Kolkata,6.93,19.88,18.78,1.41,1.13,10.69,11.82,63.0
2018-08-16,Kolkata,12.13,31.55,34.19,1.14,1.18,8.29,13.46,67.0
2018-08-17,Kolkata,16.13,35.59,29.94,1.35,1.25,10.76,10.77,72.0
2018-08-18,Kolkata,17.0,39.15,30.19,1.53,1.18,9.19,13.07,66.0
2018-08-19,Kolkata,27.16,54.35,37.33,1.61,1.34,4.15,10.9,76.0
2018-08-20,Kolkata,12.88,23.27,22.88,1.38,1.18,9.86,13.78,63.0
2018-08-21,Kolkata,8.15,25.76,27.65,1.11,1.21,8.99,14.38,65.0
2018-08-22,Kolkata,23.34,36.64,28.27,1.23,1.34,20.79,10.2,76.0
2018-08-23,Kolkata,30.55,48.8,31.51,3.31,1.26,23.28,8.77,69.0
2018-08-24,Kolkata,30.26,47.99,33.67,2.32,1.29,19.33,8.5,70.0
2018-08-25,Kolkata,20.94,39.66,31.93,1.39,1.24,8.12,7.49,71.0
2018-08-26,Kolkata,7.93,25.17,14.88,1.1,1.04,9.41,7.25,59.0
2018-08-27,Kolkata,7.05,26.27,20.95,1.06,1.09,10.7,8.73,57.0
2018-08-28,Kolkata,12.35,26.25,25.72,1.22,1.14,9.04,11.04,61.0
2018-08-29,Kolkata,14.53,32.85,33.06,1.13,1.03,6.92,11.51,63.0
2018-08-30,Kolkata,29.25,46.54,43.96,1.47,1.36,6.73,10.49,74.0
2018-08-31,Kolkata,33.6,58.22,38.01,1.21,1.34,10.8,8.74,78.0
2018-09-01,Kolkata,12.81,29.29,31.44,1.36,1.17,15.26,14.9,65.0
2018-09-02,Kolkata,17.66,28.39,32.41,1.52,1.22,16.29,14.17,66.0
2018-09-03,Kolkata,33.71,54.09,33.64,4.48,1.19,24.14,11.48,71.0
2018-09-04,Kolkata,49.03,75.89,47.85,2.42,1.47,12.78,9.74,81.0
2018-09-05,Kolkata,29.75,47.56,35.17,1.5,1.28,10.58,11.52,86.0
2018-09-06,Kolkata,11.17,27.02,21.96,1.45,1.01,20.46,17.8,59.0
2018-09-07,Kolkata,14.2,39.94,26.79,1.51,1.07,22.45,13.05,58.0
2018-09-08,Kolkata,20.14,45.48,22.62,1.74,1.24,18.62,9.91,67.0
2018-09-09,Kolkata,19.4,42.79,17.18,2.93,1.11,25.83,9.94,63.0
2018-09-10,Kolkata,29.06,51.97,19.42,6.43,1.15,26.92,9.24,66.0
2018-09-11,Kolkata,35.32,56.64,32.77,4.3,1.36,21.79,7.79,74.0
2018-09-12,Kolkata,46.23,73.8,36.36,4.68,1.41,20.71,7.05,83.0
2018-09-13,Kolkata,56.84,92.4,30.55,7.79,1.35,35.85,6.91,89.0
2018-09-14,Kolkata,55.87,87.69,50.13,3.36,1.61,20.22,6.38,98.0
2018-09-15,Kolkata,56.61,96.62,36.68,2.8,1.83,12.35,6.98,106.0
2018-09-16,Kolkata,61.52,98.68,36.89,1.99,1.56,15.22,10.18,114.0
2018-09-17,Kolkata,66.04,108.13,34.04,2.89,1.72,23.96,12.37,105.0
2018-09-18,Kolkata,61.13,103.62,36.49,2.22,1.61,25.03,11.19,113.0
2018-09-19,Kolkata,63.91,113.28,39.21,2.74,1.44,33.35,16.55,110.0
2018-09-20,Kolkata,19.06,35.0,29.43,1.72,1.23,10.15,11.32,80.0
2018-09-21,Kolkata,7.63,15.53,20.0,1.63,1.04,24.51,10.34,57.0
2018-09-22,Kolkata,15.65,31.7,22.91,3.35,1.16,15.43,9.12,63.0
2018-09-23,Kolkata,19.86,43.42,19.38,5.47,1.11,13.41,9.17,67.0
2018-09-24,Kolkata,21.67,46.6,26.15,5.85,1.1,15.0,11.21,60.0
2018-09-25,Kolkata,35.85,63.79,42.61,3.73,1.28,15.07,7.76,75.0
2018-09-26,Kolkata,46.55,75.42,44.05,3.41,1.44,17.11,9.1,91.0
2018-09-27,Kolkata,57.59,88.21,49.83,2.82,1.55,16.0,4.8,99.0
2018-09-28,Kolkata,63.57,97.56,52.45,5.17,1.52,19.57,5.13,102.0
2018-09-29,Kolkata,60.23,94.97,51.87,4.28,1.52,23.9,6.38,103.0
2018-09-30,Kolkata,66.41,108.46,41.87,3.24,1.5,35.84,8.55,121.0
2018-10-01,Kolkata,70.58,134.51,62.14,6.26,1.78,31.93,10.63,143.0
2018-10-02,Kolkata,62.53,113.68,38.27,6.65,1.38,42.14,13.83,118.0
2018-10-03,Kolkata,61.41,111.2,38.11,9.27,1.45,46.57,10.76,105.0
2018-10-04,Kolkata,79.58,140.16,62.66,8.72,1.61,34.78,11.8,145.0
2018-10-05,Kolkata,91.06,147.47,51.91,5.49,2.01,33.31,15.54,188.0
2018-10-06,Kolkata,99.65,161.16,51.44,5.52,2.75,29.99,14.98,220.0
2018-10-07,Kolkata,101.69,161.62,49.66,9.67,3.04,30.2,11.16,250.0
2018-10-08,Kolkata,102.72,169.29,61.66,8.21,2.75,38.19,13.55,237.0
2018-10-09,Kolkata,49.4,91.84,41.35,4.08,2.19,38.89,15.7,149.0
2018-10-10,Kolkata,9.55,24.85,24.09,1.89,1.51,22.32,14.66,83.0
2018-10-11,Kolkata,8.51,19.92,20.39,1.79,2.63,16.43,15.34,107.0
2018-10-12,Kolkata,17.35,36.08,21.82,1.97,2.73,10.84,15.68,122.0
2018-10-13,Kolkata,22.46,32.48,18.66,2.62,1.08,22.45,14.83,64.0
2018-10-14,Kolkata,34.8,56.81,20.42,6.91,1.26,28.7,16.35,70.0
2018-10-15,Kolkata,48.46,76.41,36.96,9.41,1.21,28.02,16.14,93.0
2018-10-16,Kolkata,59.26,100.25,37.82,9.3,1.4,36.2,16.78,95.0
2018-10-17,Kolkata,86.87,133.92,42.86,9.3,2.23,42.92,11.86,167.0
2018-10-18,Kolkata,79.18,124.87,46.97,21.04,1.36,56.56,14.12,156.0
2018-10-19,Kolkata,83.31,126.23,45.65,8.36,1.56,38.77,9.25,184.0
2018-10-20,Kolkata,100.26,152.59,50.1,10.67,2.07,33.6,9.38,222.0
2018-10-21,Kolkata,97.88,151.9,47.26,7.2,1.7,33.48,9.82,230.0
2018-10-22,Kolkata,101.08,155.61,67.04,11.16,1.76,31.51,14.11,219.0
2018-10-23,Kolkata,107.64,173.2,82.33,10.1,2.04,36.96,15.53,255.0
2018-10-24,Kolkata,100.85,164.83,83.39,12.96,1.59,30.75,18.14,248.0
2018-10-25,Kolkata,91.93,150.75,78.92,8.4,1.49,35.76,14.0,217.0
2018-10-26,Kolkata,123.38,203.94,87.93,11.68,1.9,32.06,17.84,276.0
2018-10-27,Kolkata,106.58,165.18,70.18,6.92,1.68,30.92,19.28,281.0
2018-10-28,Kolkata,83.47,140.86,59.14,7.87,1.23,36.02,21.67,209.0
2018-10-29,Kolkata,28.53,47.29,47.55,2.7,0.91,22.42,20.77,90.0
2018-10-30,Kolkata,17.27,33.52,38.61,2.32,0.85,16.74,19.22,59.0
2018-10-31,Kolkata,9.37,27.49,39.91,2.49,0.75,23.47,17.75,53.0
2018-11-01,Kolkata,23.18,41.36,41.77,2.65,0.88,21.77,15.74,94.0
2018-11-02,Kolkata,30.72,62.59,60.43,4.48,1.08,18.5,11.35,114.0
2018-11-03,Kolkata,41.75,78.82,68.24,5.74,1.11,25.91,15.2,125.0
2018-11-04,Kolkata,30.55,51.67,42.36,5.9,0.84,32.05,17.79,92.0
2018-11-05,Kolkata,32.08,56.14,46.63,11.74,0.95,28.77,13.55,63.0
2018-11-06,Kolkata,102.66,136.51,56.58,16.7,1.06,39.33,13.23,82.0
2018-11-07,Kolkata,233.1,264.82,61.25,10.42,1.4,29.94,22.69,375.0
2018-11-08,Kolkata,276.33,360.75,65.65,17.82,1.48,46.5,29.86,431.0
2018-11-09,Kolkata,183.88,285.82,70.35,17.1,1.31,52.02,25.0,350.0
2018-11-10,Kolkata,171.76,266.69,62.54,17.15,1.38,35.59,40.26,352.0
2018-11-11,Kolkata,132.37,210.28,41.33,13.57,1.26,31.44,42.32,316.0
2018-11-12,Kolkata,143.84,262.32,41.08,17.98,1.45,24.66,56.28,297.0
2018-11-13,Kolkata,183.64,294.5,60.11,15.13,1.63,29.69,23.48,331.0
2018-11-14,Kolkata,190.03,293.29,81.93,16.03,1.48,43.47,31.77,350.0
2018-11-15,Kolkata,172.8,299.16,90.97,27.53,1.16,42.49,31.5,346.0
2018-11-16,Kolkata,142.65,263.76,88.85,24.68,1.6,46.32,50.87,325.0
2018-11-17,Kolkata,131.5,237.02,82.9,17.05,1.61,57.08,47.97,282.0
2018-11-18,Kolkata,156.47,257.04,63.38,10.25,1.19,62.91,30.69,322.0
